"","UserID","ProblemID","overalGradeDiff","countOfSubmissions","totalTime","countOfVideoEvents","countOfForumEvents"
"6964","b854d1434865f810a77289137c2463cc10a78597",8,100,10,440766,0,8
"6965","b854d1434865f810a77289137c2463cc10a78597",9,27.5,2,446,0,0
"6966","b854d1434865f810a77289137c2463cc10a78597",11,100,4,1159,0,0
"6967","b854d1434865f810a77289137c2463cc10a78597",14,60,16,268187,0,79
"6968","b854d1434865f810a77289137c2463cc10a78597",15,40,11,73791,1,61
"6969","b8575417ba6335f8eda9e4737e3713cbb1c0b831",11,100,4,207,0,0
"6970","b8575417ba6335f8eda9e4737e3713cbb1c0b831",14,54.6666666666667,5,2765,0,8
"6971","b877cf4759e135edced663cf1e31c05dab47817e",1,100,4,2919,0,0
"6972","b877cf4759e135edced663cf1e31c05dab47817e",4,50,2,67,0,0
"6973","b88df1af0e93b320dd7ae5671292f3997e0d779b",1,12.5,2,122,0,0
"6974","b88df1af0e93b320dd7ae5671292f3997e0d779b",3,20.8333333333333,3,553,0,0
"6975","b88df1af0e93b320dd7ae5671292f3997e0d779b",4,25,3,2486,0,4
"6976","b88df1af0e93b320dd7ae5671292f3997e0d779b",5,22.2222222222222,3,262,0,0
"6977","b88df1af0e93b320dd7ae5671292f3997e0d779b",9,25,2,114,0,0
"6978","b88df1af0e93b320dd7ae5671292f3997e0d779b",11,31.1111111111111,4,1377,0,0
"6979","b88df1af0e93b320dd7ae5671292f3997e0d779b",14,93.3333333333333,8,15166,0,34
"6980","b88df1af0e93b320dd7ae5671292f3997e0d779b",15,40,6,3289,0,23
"6981","b896df8dc2f60afb61dc28ebcd0299a60254b184",0,0,5,873,0,0
"6982","b8b5258d6007ad3487b0b2870e702f2bb0007345",4,45,3,296,0,0
"6983","b8b5258d6007ad3487b0b2870e702f2bb0007345",8,12.5,2,69,0,0
"6984","b8b5258d6007ad3487b0b2870e702f2bb0007345",11,11.1111111111111,2,295,0,0
"6985","b8b5258d6007ad3487b0b2870e702f2bb0007345",14,53.3333333333333,10,18857,0,31
"6986","b8b5258d6007ad3487b0b2870e702f2bb0007345",15,20,2,591,0,0
"6987","b8d4f9414bded58d07aec635658385b4ee403a04",3,20.8333333333333,5,464,0,0
"6988","b8d4f9414bded58d07aec635658385b4ee403a04",4,30,3,115,0,0
"6989","b8d4f9414bded58d07aec635658385b4ee403a04",5,17.7777777777778,2,193,0,0
"6990","b8d4f9414bded58d07aec635658385b4ee403a04",7,100,4,465,0,0
"6991","b8d4f9414bded58d07aec635658385b4ee403a04",9,27.5,2,532,0,0
"6992","b8d4f9414bded58d07aec635658385b4ee403a04",10,23.3333349227905,3,701,0,0
"6993","b8d4f9414bded58d07aec635658385b4ee403a04",11,33.3333333333333,12,125373,0,26
"6994","b8d4f9414bded58d07aec635658385b4ee403a04",12,4.16666666666666,2,351,0,0
"6995","b8d4f9414bded58d07aec635658385b4ee403a04",13,10,3,283,0,0
"6996","b8d4f9414bded58d07aec635658385b4ee403a04",14,26.6666666666667,8,10625,0,19
"6997","b8d4f9414bded58d07aec635658385b4ee403a04",15,10,2,358,0,9
"6998","b8e10bb9135ed05268095a03bb8c9479e5a86087",1,0,4,189525,63,19
"6999","b8e10bb9135ed05268095a03bb8c9479e5a86087",2,0,5,189381,63,19
"7000","b8e10bb9135ed05268095a03bb8c9479e5a86087",7,0,2,897,0,0
"7001","b9084857481accec10cd8045a763e9686d0a6e63",1,100,3,707,0,0
"7002","b9084857481accec10cd8045a763e9686d0a6e63",2,10,2,300,0,0
"7003","b9084857481accec10cd8045a763e9686d0a6e63",4,25,2,1296,0,0
"7004","b9084857481accec10cd8045a763e9686d0a6e63",9,7.5,3,820,0,0
"7005","b9084857481accec10cd8045a763e9686d0a6e63",11,100,5,7301,0,0
"7006","b9084857481accec10cd8045a763e9686d0a6e63",14,6.66666666666667,8,67424,0,0
"7007","b90955c168525ad6b997b8c98d82727727ad01d5",0,16.6666666666667,2,132,0,0
"7008","b90955c168525ad6b997b8c98d82727727ad01d5",1,100,3,3768,0,0
"7009","b94d37a7b88cc36d3638fc891b4867e5df512bee",1,-100,2,644316,136,46
"7010","b94d37a7b88cc36d3638fc891b4867e5df512bee",8,2.5,2,779,0,0
"7011","b94d37a7b88cc36d3638fc891b4867e5df512bee",9,2.5,2,715,0,0
"7012","b94d37a7b88cc36d3638fc891b4867e5df512bee",14,21.3333333333333,3,1959,0,0
"7013","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",3,4.16666666666666,2,29554,0,0
"7014","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",5,100,3,3143,0,10
"7015","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",6,25,5,2355,0,0
"7016","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",10,-8.33333333333334,2,822632,79,819
"7017","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",12,12.5,2,220724,0,323
"7018","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",14,100,7,6816,0,32
"7019","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",15,40,4,9107,0,15
"7020","b9beb6ef8f8479c5804a693733c917cd0ad4e698",5,22.2222222222222,3,3565,0,15
"7021","ba2106d6e9269e142ad9382ecad667f364586838",0,16.6666666666667,3,369,0,0
"7022","ba2106d6e9269e142ad9382ecad667f364586838",2,0,2,29,0,0
"7023","ba2106d6e9269e142ad9382ecad667f364586838",4,100,3,354,0,0
"7024","ba2106d6e9269e142ad9382ecad667f364586838",5,100,10,11193,0,5
"7025","ba2106d6e9269e142ad9382ecad667f364586838",7,100,4,1593,0,0
"7026","ba2106d6e9269e142ad9382ecad667f364586838",8,100,3,415,0,0
"7027","ba2106d6e9269e142ad9382ecad667f364586838",9,37.5,7,2348,0,0
"7028","ba2106d6e9269e142ad9382ecad667f364586838",10,4.16666666666666,2,455,0,0
"7029","ba2106d6e9269e142ad9382ecad667f364586838",11,55.5555555555556,6,1541,0,0
"7030","ba2106d6e9269e142ad9382ecad667f364586838",14,100,19,605831,0,29
"7031","ba2106d6e9269e142ad9382ecad667f364586838",15,40,10,3212,0,0
"7032","ba358b31f3363b59f5da020d0313fda8b9de7d67",4,75,4,1304,0,0
"7033","ba358b31f3363b59f5da020d0313fda8b9de7d67",5,11.1111111111111,2,631,0,5
"7034","ba358b31f3363b59f5da020d0313fda8b9de7d67",7,100,3,589,0,0
"7035","ba358b31f3363b59f5da020d0313fda8b9de7d67",9,100,4,15010,0,13
"7036","ba358b31f3363b59f5da020d0313fda8b9de7d67",11,44.4444444444444,4,1420,0,0
"7037","ba358b31f3363b59f5da020d0313fda8b9de7d67",14,40,8,151614,0,31
"7038","ba557ea33f605303c7f6b9be3e3f19331117277d",0,27.7778307596842,4,259006,0,0
"7039","ba557ea33f605303c7f6b9be3e3f19331117277d",2,100,2,304,0,0
"7040","ba557ea33f605303c7f6b9be3e3f19331117277d",3,16.6666666666667,2,199,0,0
"7041","ba557ea33f605303c7f6b9be3e3f19331117277d",4,100,4,1314,0,8
"7042","ba557ea33f605303c7f6b9be3e3f19331117277d",5,22.2222222222222,3,5484,0,16
"7043","ba557ea33f605303c7f6b9be3e3f19331117277d",7,28.5714285714286,3,997,0,8
"7044","ba557ea33f605303c7f6b9be3e3f19331117277d",8,37.5,4,1620,52,1
"7045","ba557ea33f605303c7f6b9be3e3f19331117277d",9,15,6,4293,0,0
"7046","ba557ea33f605303c7f6b9be3e3f19331117277d",11,11.1111111111111,2,145,0,0
"7047","ba557ea33f605303c7f6b9be3e3f19331117277d",14,100,11,8119,0,12
"7048","ba557ea33f605303c7f6b9be3e3f19331117277d",15,30,6,1470,0,0
"7049","ba5da31a3c601118c29f0ad38ac6f817e1a8b38b",4,55,2,74,0,0
"7050","ba75ae49009acba7d46e5fa452753bc3d32d2949",1,5,3,391,0,0
"7051","ba75ae49009acba7d46e5fa452753bc3d32d2949",2,100,7,8250,0,0
"7052","ba75ae49009acba7d46e5fa452753bc3d32d2949",3,-8.33333333333334,3,1847,0,0
"7053","ba75ae49009acba7d46e5fa452753bc3d32d2949",4,100,11,3513,0,0
"7054","ba75ae49009acba7d46e5fa452753bc3d32d2949",13,35,2,9509,0,0
"7055","ba85ee9d7acb44dfae214b8ea07132ce5494e149",9,50,3,4253,0,0
"7056","baa1b6690f71c048a1fd3b5fa8ecc57825864e8a",4,75,5,799,0,0
"7057","baa1b6690f71c048a1fd3b5fa8ecc57825864e8a",5,4.44444444444444,2,98,0,0
"7058","baaf5295b22db8de9768857483baea05cf41836b",0,22.2221692403158,5,27952,6,3
"7059","baaf5295b22db8de9768857483baea05cf41836b",1,100,28,78871,0,4
"7060","baaf5295b22db8de9768857483baea05cf41836b",2,100,6,8231,0,14
"7061","baaf5295b22db8de9768857483baea05cf41836b",3,50,11,2715,0,0
"7062","baaf5295b22db8de9768857483baea05cf41836b",4,100,8,3400,0,18
"7063","baaf5295b22db8de9768857483baea05cf41836b",5,11.1111111111111,2,177,0,0
"7064","baaf5295b22db8de9768857483baea05cf41836b",7,100,9,3365,0,6
"7065","baaf5295b22db8de9768857483baea05cf41836b",8,-37.5,16,573341,35,62
"7066","baaf5295b22db8de9768857483baea05cf41836b",9,100,7,3103,0,0
"7067","baaf5295b22db8de9768857483baea05cf41836b",11,100,9,42092,0,20
"7068","baaf5295b22db8de9768857483baea05cf41836b",14,100,36,243124,0,27
"7069","baaf5295b22db8de9768857483baea05cf41836b",15,100,6,1934,0,5
"7070","bac5063eafa55c15c201696f241cc05cdadea585",4,100,3,580,0,0
"7071","bac5063eafa55c15c201696f241cc05cdadea585",5,68.8888888888889,3,6018,0,0
"7072","bac5063eafa55c15c201696f241cc05cdadea585",8,25,2,330,0,0
"7073","bac5063eafa55c15c201696f241cc05cdadea585",11,75.5555555555556,7,4655,0,0
"7074","bac5063eafa55c15c201696f241cc05cdadea585",14,86.6666666666667,7,2043,0,0
"7075","bad2f84c6e95ae0156e3116fd233fcb827df9244",0,33.3333333333333,2,282,0,0
"7076","bad2f84c6e95ae0156e3116fd233fcb827df9244",3,25,5,1352,0,0
"7077","baf1926db36389a8aaa3a22c41dc240963ac2d98",4,100,3,691,0,0
"7078","baf1926db36389a8aaa3a22c41dc240963ac2d98",7,100,21,9585,0,13
"7079","baf1926db36389a8aaa3a22c41dc240963ac2d98",9,-100,2,9266,0,0
"7080","baf1926db36389a8aaa3a22c41dc240963ac2d98",11,33.3333333333333,3,1672,0,0
"7081","baf1926db36389a8aaa3a22c41dc240963ac2d98",14,26.6666666666667,4,2440,0,0
"7082","bb2f8bfd2237e4a43247f83b6d5de26980941a93",4,100,5,687,0,0
"7083","bb496fb0831978a7f539d4b2b478447e9978577c",0,38.8888319333394,3,345,0,0
"7084","bb6cc35a9782fd5fd14bc39e3036ce5512e473a3",2,0,2,67,0,0
"7085","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",4,25,2,112,0,0
"7086","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",5,22.2222222222222,9,2549,40,0
"7087","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",7,100,3,192,0,0
"7088","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",9,15,4,725,0,2
"7089","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",11,11.1111111111111,2,539,0,13
"7090","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",14,80,14,13567,0,28
"7091","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",15,22,6,9986,0,15
"7092","bc392f55cb206ab7bf45d090efd1adfaf38eb391",5,24.4444444444444,5,3139,40,0
"7093","bc392f55cb206ab7bf45d090efd1adfaf38eb391",8,25,3,451,0,0
"7094","bc392f55cb206ab7bf45d090efd1adfaf38eb391",9,65,4,1761,0,0
"7095","bc392f55cb206ab7bf45d090efd1adfaf38eb391",11,44.4444444444444,3,596,0,0
"7096","bc392f55cb206ab7bf45d090efd1adfaf38eb391",14,25.3333333333333,8,5650,0,15
"7097","bc40c4711cd65cf5055f315a481fbf5e760df411",4,45,3,153576,0,2
"7098","bc40c4711cd65cf5055f315a481fbf5e760df411",5,11.1111111111111,4,751,0,0
"7099","bc40c4711cd65cf5055f315a481fbf5e760df411",7,20,2,151,0,0
"7100","bc40c4711cd65cf5055f315a481fbf5e760df411",9,12.5,2,68,0,0
"7101","bc40c4711cd65cf5055f315a481fbf5e760df411",11,33.3333333333333,3,669,0,0
"7102","bc40c4711cd65cf5055f315a481fbf5e760df411",14,86.6666666666667,4,2488,0,0
"7103","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",1,0,3,75250,0,1
"7104","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",2,25,2,122,0,0
"7105","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",4,100,5,83250,0,0
"7106","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",5,100,7,234840,0,9
"7107","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",7,17.1428571428571,3,161,0,0
"7108","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",8,25,2,167,0,0
"7109","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",9,5.00000000000001,5,110032,0,0
"7110","bc5482c3865e7e6a4f84892fd323a5c9e1f92ed6",11,11.1111111111111,5,284184,0,0
"7111","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",2,100,7,17718,0,5
"7112","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",4,75,6,2612,0,0
"7113","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",5,40,5,1214,0,0
"7114","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",8,25,3,78986,0,0
"7115","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",9,27.5,3,4155,0,0
"7116","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",11,100,7,1824,0,0
"7117","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",14,40,11,9224,0,24
"7118","bc5ca6fa42b0dbe8d48e6d4c70c3f96156a40859",15,40,7,6019,0,0
"7119","bc8d5c3e188da58d8986017e4d7a0ecad22e2745",0,16.6666666666667,2,1856,0,0
"7120","bc8d5c3e188da58d8986017e4d7a0ecad22e2745",5,33.3333333333333,4,1253,0,2
"7121","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",1,87.5,3,156,0,0
"7122","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",4,100,9,161243,0,0
"7123","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",5,100,13,10494,0,0
"7124","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",7,100,8,4320,0,11
"7125","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",9,100,6,1400,0,0
"7126","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",11,0,3,1426,0,0
"7127","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",14,93.3333333333333,5,14056,0,0
"7128","bcefe656f2d02f4b5ffd91b0928c9cde005c9514",15,30,3,4474,0,0
"7129","bd19d47a4393e88b0d2e352ac2ae27da82ea3732",4,0,6,106162,0,6
"7130","bd19d47a4393e88b0d2e352ac2ae27da82ea3732",5,0,2,105813,0,6
"7131","bd2101d667a56dfccd2a49734f9212e2f04366e6",4,0,2,348,0,0
"7132","bd3a738438a36e122e78abb74d5c39bc156051a4",1,100,3,560,0,0
"7133","bd3a738438a36e122e78abb74d5c39bc156051a4",2,100,15,16186,0,12
"7134","bd3a738438a36e122e78abb74d5c39bc156051a4",4,75,33,444919,0,3
"7135","bd404f33dc6e26fa78cd9772f91caed37206bd15",1,15,2,546,0,0
"7136","bd404f33dc6e26fa78cd9772f91caed37206bd15",2,100,5,1950,0,0
"7137","bd404f33dc6e26fa78cd9772f91caed37206bd15",3,16.6666666666667,2,672,0,0
"7138","bd404f33dc6e26fa78cd9772f91caed37206bd15",4,25,2,315,0,0
"7139","bd404f33dc6e26fa78cd9772f91caed37206bd15",5,22.2222222222222,3,446,0,0
"7140","bd404f33dc6e26fa78cd9772f91caed37206bd15",6,12.5,2,73443,0,0
"7141","bd404f33dc6e26fa78cd9772f91caed37206bd15",8,12.5,2,36057,0,9
"7142","bd404f33dc6e26fa78cd9772f91caed37206bd15",9,100,5,49094,0,7
"7143","bd404f33dc6e26fa78cd9772f91caed37206bd15",10,6.66666825612387,4,960,0,0
"7144","bd404f33dc6e26fa78cd9772f91caed37206bd15",12,16.6666666666667,2,1862,0,16
"7145","bd404f33dc6e26fa78cd9772f91caed37206bd15",13,20,2,1050,0,0
"7146","bd5e631c54e41b96e92f8d31113869f50fbb1d19",6,-12.5,2,486,0,0
"7147","bd88c5b521832086863e9cd80a902e79c21898cf",1,100,2,375,0,0
"7148","bd88c5b521832086863e9cd80a902e79c21898cf",3,8.33333333333334,2,132,0,0
"7149","bd88c5b521832086863e9cd80a902e79c21898cf",5,100,5,494,0,3
"7150","bd88c5b521832086863e9cd80a902e79c21898cf",6,12.5,2,311,0,0
"7151","bd88c5b521832086863e9cd80a902e79c21898cf",11,22.2222222222222,2,136,0,0
"7152","bd88c5b521832086863e9cd80a902e79c21898cf",13,30,2,295,0,0
"7153","bd88c5b521832086863e9cd80a902e79c21898cf",14,14.6666666666667,10,2410,0,3
"7154","bd88c5b521832086863e9cd80a902e79c21898cf",15,20,2,150,0,0
"7155","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",1,0,2,1150,0,0
"7156","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",2,75,13,163560,8,62
"7157","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",4,20,42,873789,13,899
"7158","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",5,73.3333333333333,17,346685,10,290
"7159","bdba73d1129bc6fd94585816f0aa17f3ad42c1b9",1,62.5,2,588,0,0
"7160","bdc3432c7d81e8b416d5367bb6483456ed21ef54",0,22.2221692403158,4,597,0,0
"7161","bdc9b17b54dd1266557905c62bde556eb5acdc58",2,25,4,4765,0,0
"7162","bdc9b17b54dd1266557905c62bde556eb5acdc58",4,75,5,1495,0,12
"7163","bdc9b17b54dd1266557905c62bde556eb5acdc58",5,-11.1111111111111,2,10001,0,11
"7164","bdd2b7c149e2627c0515d72eb097461776e2e8b7",1,100,4,426,0,0
"7165","bdd2b7c149e2627c0515d72eb097461776e2e8b7",4,0,11,2219,0,0
"7166","bdd2b7c149e2627c0515d72eb097461776e2e8b7",5,0,2,341,0,0
"7167","be15a886793ae469eb6b092f23b9d58d841dd4d2",1,17.5,3,217,0,0
"7168","be15a886793ae469eb6b092f23b9d58d841dd4d2",7,42.8571428571429,5,8606,0,14
"7169","be15a886793ae469eb6b092f23b9d58d841dd4d2",11,33.3333333333333,5,2125,0,0
"7170","be15a886793ae469eb6b092f23b9d58d841dd4d2",14,26.6666666666667,8,6818,0,10
"7171","be15a886793ae469eb6b092f23b9d58d841dd4d2",15,10,3,829,0,0
"7172","be18daed3f8fe61aa643315c9c1484cce9c7fa76",1,100,3,57326,0,16
"7173","be18daed3f8fe61aa643315c9c1484cce9c7fa76",5,11.1111111111111,2,137,0,0
"7174","be18daed3f8fe61aa643315c9c1484cce9c7fa76",7,100,2,118,0,0
"7175","be18daed3f8fe61aa643315c9c1484cce9c7fa76",8,50,5,2693,0,7
"7176","be4a4c73a7c66487c6e87f932b238fe6498f5920",1,42.5,2,2883,0,0
"7177","be4a4c73a7c66487c6e87f932b238fe6498f5920",2,25,2,389,0,0
"7178","be4a4c73a7c66487c6e87f932b238fe6498f5920",4,25,3,289,0,0
"7179","be4a4c73a7c66487c6e87f932b238fe6498f5920",5,2.22222222222223,2,100,0,0
"7180","be4a4c73a7c66487c6e87f932b238fe6498f5920",8,100,4,2044,0,0
"7181","be4a4c73a7c66487c6e87f932b238fe6498f5920",9,15,3,124,0,0
"7182","be4a4c73a7c66487c6e87f932b238fe6498f5920",11,33.3333333333333,2,8104,0,0
"7183","be4a4c73a7c66487c6e87f932b238fe6498f5920",14,0,2,161,0,0
"7184","be4a4c73a7c66487c6e87f932b238fe6498f5920",15,80,4,274853,0,0
"7185","be853bd6334fba14bcb5b4173f3fbf5b1df895a2",1,100,6,9999,0,0
"7186","be853bd6334fba14bcb5b4173f3fbf5b1df895a2",2,100,3,33985,15,11
"7187","be853bd6334fba14bcb5b4173f3fbf5b1df895a2",4,25,5,69779,0,2
"7188","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",2,0,7,418688,0,8
"7189","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",3,16.6666666666667,3,1838049,135,229
"7190","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",4,100,35,145976,0,43
"7191","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",5,66.6666666666667,15,418986,5,49
"7192","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",7,22.8571428571428,2,238,0,0
"7193","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",8,100,5,50287,33,101
"7194","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",9,100,39,552040,63,262
"7195","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",11,100,10,14869,0,34
"7196","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",14,26.6666666666667,6,79861,0,20
"7197","bebdfe69132636ec78b7d73a4b218b2cd0813753",1,100,6,2513,0,0
"7198","bebdfe69132636ec78b7d73a4b218b2cd0813753",2,25,3,13799,0,0
"7199","bebdfe69132636ec78b7d73a4b218b2cd0813753",4,100,6,1762,0,0
"7200","bebdfe69132636ec78b7d73a4b218b2cd0813753",5,66.6666666666667,8,6640,0,0
"7201","bebdfe69132636ec78b7d73a4b218b2cd0813753",7,14.2857142857143,3,440,0,0
"7202","bebdfe69132636ec78b7d73a4b218b2cd0813753",11,91.1111111111111,7,3269,0,0
"7203","bef853cc5e4c586c699897718700ac2bd80dc72c",1,12.5,2,6077,0,0
"7204","bef853cc5e4c586c699897718700ac2bd80dc72c",4,75,6,2291,0,0
"7205","bef853cc5e4c586c699897718700ac2bd80dc72c",7,34.2857142857143,2,420,0,0
"7206","bf19045927efefba1d44b0cac76f3990444b5a44",3,4.16666666666666,2,357,0,0
"7207","bf19045927efefba1d44b0cac76f3990444b5a44",4,50,3,225,0,0
"7208","bf19045927efefba1d44b0cac76f3990444b5a44",6,12.5,2,700,0,0
"7209","bf19045927efefba1d44b0cac76f3990444b5a44",7,31.4285714285714,3,4652,0,0
"7210","bf19045927efefba1d44b0cac76f3990444b5a44",9,62.5,3,2720,0,12
"7211","bf19045927efefba1d44b0cac76f3990444b5a44",10,3.33333015441895,2,365,0,0
"7212","bf19045927efefba1d44b0cac76f3990444b5a44",11,100,5,608141,161,17
"7213","bf19045927efefba1d44b0cac76f3990444b5a44",12,20.8333333333333,3,984,0,0
"7214","bf19045927efefba1d44b0cac76f3990444b5a44",13,20,4,1117,0,0
"7215","bf19045927efefba1d44b0cac76f3990444b5a44",14,100,9,7878,0,8
"7216","bf19045927efefba1d44b0cac76f3990444b5a44",15,10,2,256,0,0
"7217","bf1daabe0d974ad6e6ea2a677a802b87c48d1db9",3,0,2,570,0,0
"7218","bfbd1886e4e2eebe52ef1f10119338feb6969d23",1,0,5,540994,0,0
"7219","bfbd1886e4e2eebe52ef1f10119338feb6969d23",2,100,4,45751,0,22
"7220","bfbd1886e4e2eebe52ef1f10119338feb6969d23",4,0,2,1470,0,0
"7221","bffb528fa92fb0370eac4f982b617ad9db538439",1,12.5,2,242,0,0
"7222","bffb528fa92fb0370eac4f982b617ad9db538439",2,35,9,8461,0,20
"7223","bffb528fa92fb0370eac4f982b617ad9db538439",4,65,6,3135,0,0
"7224","bffb528fa92fb0370eac4f982b617ad9db538439",8,100,4,26116,0,0
"7225","bffb528fa92fb0370eac4f982b617ad9db538439",9,2.5,2,178,0,0
"7226","c04bb478568e5192bae0f51a347bcbe992c881b1",0,33.3333333333333,3,330,0,0
"7227","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",1,100,5,692,0,0
"7228","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",2,-90,3,767407,143,36
"7229","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",4,0,6,765689,143,36
"7230","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",5,88.8888888888889,10,6806,0,0
"7231","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",7,100,9,62550,0,0
"7232","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",8,87.5,14,67697,0,0
"7233","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",9,17.5,5,1532,0,0
"7234","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",11,100,30,76856,0,8
"7235","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",14,86.6666666666667,7,85701,0,9
"7236","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",15,40,3,5277,0,0
"7237","c0cafd6d2707f03339f20ade130be68457e1d41f",2,20,2,457,0,0
"7238","c0cafd6d2707f03339f20ade130be68457e1d41f",4,75,4,1462,0,15
"7239","c0cafd6d2707f03339f20ade130be68457e1d41f",5,4.44444444444444,2,243,0,0
"7240","c0cafd6d2707f03339f20ade130be68457e1d41f",8,25,4,1818,0,0
"7241","c0cafd6d2707f03339f20ade130be68457e1d41f",9,62.5,4,11970,0,0
"7242","c0cafd6d2707f03339f20ade130be68457e1d41f",11,0,8,1531104,3,137
"7243","c0cafd6d2707f03339f20ade130be68457e1d41f",14,60,15,6599,0,13
"7244","c0cafd6d2707f03339f20ade130be68457e1d41f",15,10,3,1097,0,4
"7245","c0ef7aaf4ca5f4ceaf0636d7d26624ab3d7c0dd6",2,100,5,1413,0,4
"7246","c0ef7aaf4ca5f4ceaf0636d7d26624ab3d7c0dd6",4,100,12,5207,0,5
"7247","c1194d71bc85c0d25341311ec7aa4a65d8f0b2d5",4,50,2,259,0,0
"7248","c1194d71bc85c0d25341311ec7aa4a65d8f0b2d5",7,14.2857142857143,3,709,0,0
"7249","c1194d71bc85c0d25341311ec7aa4a65d8f0b2d5",8,100,3,2255378,2,29
"7250","c11cb97d445003c95cca625ff452b5559bb8f7a4",2,100,8,1600,0,0
"7251","c13013072b9c3c72352164be148f721b41f88a12",3,20.8333333333333,2,408,0,0
"7252","c13013072b9c3c72352164be148f721b41f88a12",4,100,5,598,0,0
"7253","c13013072b9c3c72352164be148f721b41f88a12",5,55.5555555555556,8,1792,0,0
"7254","c13013072b9c3c72352164be148f721b41f88a12",7,100,4,663,0,0
"7255","c13013072b9c3c72352164be148f721b41f88a12",8,37.5,2,213,0,0
"7256","c13013072b9c3c72352164be148f721b41f88a12",9,67.5,5,1704,0,0
"7257","c13013072b9c3c72352164be148f721b41f88a12",10,1.66666507720947,2,347,0,0
"7258","c13013072b9c3c72352164be148f721b41f88a12",11,22.2222222222222,4,603,0,0
"7259","c13013072b9c3c72352164be148f721b41f88a12",14,33.3333333333333,5,539,0,0
"7260","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",2,10,2,201,0,0
"7261","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",4,100,3,7344,0,0
"7262","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",5,35.5555555555556,6,671137,10,3
"7263","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",7,45.7142857142857,7,342363,0,3
"7264","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",8,0,2,783,0,0
"7265","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",9,12.5,3,168441,0,0
"7266","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",11,53.3333333333333,24,74507,0,0
"7267","c1b4ebf502e94b2869914fcdd6ee95ace6ba9018",14,100,9,1079225,0,0
